label,content,,,,,,,,,,,,,,,,,,
0,So according to section C , what few jobs there are in our areas will be given to these people as well Thanks for posting this .,,,,,,,,,,,,,,,,,
0,The image below is for the First Week of March 2011. freeman in court - judge bows to Sovereign - Canada YouTube - freeman in court - judge bows to Sovereign - Canada,,,,,,,,,,,,,,,,,,
0,I do n't watch T.V. or Hollywood movies .,,,,,,,,,,,,,,,,,,
0,I know of Chris Rock and subsequently have hated him for a long time .,,,,,,,,,,,,,,,,,,
0,Declaring war on the innocent White Population of any nation could easily be justified by anyone who was not a White Nationalist .,,,,,,,,,,,,,,,,,,
0,Seekers of Truth , Start out by watching the `` Benjamin Freedman Speaks '' video @ youtube .,,,,,,,,,,,,,,,,,
0,com/watch ? v = hXBcyX97jGM then move on to watching , `` The Loss of Liberty '' film @ youtube .,,,,,,,,,,,,,,,,,
0,com/watch ? v = kBD6Gm6VoDM Then watch 8 min. Obama at AIPAC @ youtube .,,,,,,,,,,,,,,,,,,
0,com/watch ? v = KrdyCxpB4fs And then the entire Myron Fagan video @ youtube .,,,,,,,,,,,,,,,,,,
0,com/watch ? v = 6OK6ks7BSOY For a FREE informative BOOKLET & video on the Zionist-engineered INTENTIONAL destruction of White people go to : youtube .,,,,,,,,,,,,,,,,,,
0,com/watch ? v = n663eVTSyS8,,,,,,,,,,,,,,,,,,
0,Note!,,,,,,,,,,,,,,,,,,
0,Wntube is now .net , not .com.,,,,,,,,,,,,,,,,,
0,They have improved the site .,,,,,,,,,,,,,,,,,,
0,Please contribute and/or donate .,,,,,,,,,,,,,,,,,,
0,http://www.wntube.net/play.php ? vid = 1428 & code = 108,,,,,,,,,,,,,,,,,,
0,Welcome to the front lines ...,,,,,,,,,,,,,,,,,,
0,Folk , Faith , Family Hail Victory !!,,,,,,,,,,,,,,,,
0,Protesters Clash during Military Parade in Barking,,,,,,,,,,,,,,,,,,
0,Does this not show how stupid these folks can be ?,,,,,,,,,,,,,,,,,,
0,Let 's order a pizza to be delivered where we are and then try to assault the driver , no one will know how to catch us .,,,,,,,,,,,,,,,,,
0,Nice to know that are still a few men out there who `` have a pair '' .,,,,,,,,,,,,,,,,,,
0,Your courage and honestly are apprecated .,,,,,,,,,,,,,,,,,,
0,Jesus Christ is Lord indeed .,,,,,,,,,,,,,,,,,,
0,Y' all have a nice day .,,,,,,,,,,,,,,,,,,
0,The sooner the better .,,,,,,,,,,,,,,,,,,
0,Yeah, but no one will ever hear of this .,,,,,,,,,,,,,,,,,
0,Instead we are left to shed a tear for the black kids killed in a church bombing 40 years ago .,,,,,,,,,,,,,,,,,,
0,That's all I needed to hear .,,,,,,,,,,,,,,,,,,
0,* Unsubscribed * Off to the SA threads .,,,,,,,,,,,,,,,,,,
0,There are White folks that require a little of our time .,,,,,,,,,,,,,,,,,,
0,I guess Mr. Pena forgot about the black speed skater who won the gold and is being glorified on NBC every 5 minutes .,,,,,,,,,,,,,,,,,,
0,I'm sad to find this out right now but I 'm also sorry to inform you that Kevin was killed several years ago .,,,,,,,,,,,,,,,,,,
0,http://www.visioncircle.org/archive/003870.html,,,,,,,,,,,,,,,,,,
0,I'm having a hard time believing this .,,,,,,,,,,,,,,,,,,
0,I have 2 friends in CS and neither has EVER worked with a black .,,,,,,,,,,,,,,,,,,
0,All their coworkers are white , NE asian or indian/paki , except one guy worked with a mestizo for a few weeks on a project .,,,,,,,,,,,,,,,,
0,Hundreds of people , but no blacks !,,,,,,,,,,,,,,,,,
0,I also attended a Masters/PhD graduation ceremony at a major state university a few years ago - none of the CS degrees were awarded to blacks. [ a couple computer degrees went to blacks , but they were in IT with a focus on internet marketing/web-commerce ] So where are all these black computer geniuses hiding ?,,,,,,,,,,,,,,,,,
0,Over and over , you hear about home-schooled kids beating out public school kids for spelling bees .,,,,,,,,,,,,,,,,,
0,Unfortunately , there are some poor White families where both parents work .,,,,,,,,,,,,,,,,,
0,Perhaps if a school district has only a few White families left , they could get together and each parent could teach the kids one day per week .,,,,,,,,,,,,,,,,,
0,The parents who could n't teach on weekdays could teach on Saturday .,,,,,,,,,,,,,,,,,,
0,That was me .,,,,,,,,,,,,,,,,,,
0,I have no intention of ever setting foot in Mexico so I 'll have to take your word for it .,,,,,,,,,,,,,,,,,,
0,Excellent Article !! * * * * * Why Were n't They In Jail ?,,,,,,,,,,,,,,,,,,
0,Three of the four suspects in the death of a 12-year-old Moore County girl were repeat offenders , free on probation .,,,,,,,,,,,,,,,,,
0,Steve Reed Reporter Three of the suspects charged with the murder of a 12-year old Moore County girl were given suspended sentences for other crimes and were free on probation at the time of her slaying .,,,,,,,,,,,,,,,,,,
0,Perry Ross Schiro ,19, of Harnett County was charged yesterday with murder in the Sept. 21 shooting death of Emily Elizabeth Haddock .,,,,,,,,,,,,,,,,
0,He is the fourth suspect to be charged with her murder .,,,,,,,,,,,,,,,,,,
0,Also charged are Sherrod Nicholas Harrison ,19, Michael Graham Currie ,18, and Van Roger Smith ,16, all of Cameron in Harnett County .,,,,,,,,,,,,
0,Two of the suspects , Mr. Harrison and Mr. Currie , were repeat probation violators .,,,,,,,,,,,,,,,,
0,Only Mr. Smith had no prior criminal record .,,,,,,,,,,,,,,,,,,
0,Mr. Schiro , the latest suspect to be charged in the killing , was arrested when a .22-caliber handgun , possibly the murder weapon , was found in his car .,,,,,,,,,,,,,,
0,He was also charged with burglary , larceny and possession of stolen property .,,,,,,,,,,,,,,,,,
0,All four suspects are being held without bond in the Moore County Jail .,,,,,,,,,,,,,,,,,,
0,The Rest Of The Story,,,,,,,,,,,,,,,,,,
0,Surprised it came back so fast ...,,,,,,,,,,,,,,,,,,
0,http://www.wral.com/news/local/story/1850536/,,,,,,,,,,,,,,,,,,
0,Obama has membership in Prince Hall ( for blacks ) lodge and will become the next president , according to this guy : [ youtube = http://www.youtube.com/watch ? v = _ nLfRsReGII ] Zagami [ /youtube ],,,,,,,,,,,,,,,,,
0,Good.,,,,,,,,,,,,,,,,,,
0,http://www.occultopedia.com/f/feral_children.htmhttp://www.ling.lancs.ac.uk/chimp/la...E4/4kamala.htmhttp://www.occultopedia.com/w/wildpeter.htm Aragorn,,,,,,,,,,,,,,,,,,
0,Again, every time I will see filthy comment about Georgia without providing any facts , I will respond .,,,,,,,,,,,,,,,,
0,The reason large white families were encouraged those days was to build up the population of white Germans , which were ravaged by the jewish attacks at them during WW1 and in hyperinflation 1920 's .,,,,,,,,,,,,,,,,,
0,I see a nation where I can walk out my front door and not feel like a minority in my own country .,,,,,,,,,,,,,,,,,,
0,No, I see that as giving up .,,,,,,,,,,,,,,,,,
0,I hope one day to proudly say again that I am an American , when we take this country back .,,,,,,,,,,,,,,,,,
0,BTL,,,,,,,,,,,,,,,,,,
0,OK, I have been through some of the other threads on this section about NS and watched a few videos on YT .,,,,,,,,,,,,,,,,,
0,It has obviously been misunderstood and i would been keen to learn more .,,,,,,,,,,,,,,,,,,
0,I apologize for my ignorance .,,,,,,,,,,,,,,,,,,
0,Baby steps .,,,,,,,,,,,,,,,,,,
0,I do n't think anyone is insinuating that we are equal to non whites , or that we would ignore white nations .,,,,,,,,,,,,,,,,,
0,These people have no idea about who they are or where they came from and any knowledge that they do have has guilt attached to it .,,,,,,,,,,,,,,,,,,
0,If whites did have some knowledge and a little more recognition was put out there I think most of them would feel a little more pride of who they are and stick to the white race .,,,,,,,,,,,,,,,,,,
0,If a person is white and he is a Christian or a Pagan then i consider him as my brother or sister no matter whatever profession he is into .,,,,,,,,,,,,,,,,,,
0,Can you give any examples of progress made by skinheads or the Klan ?,,,,,,,,,,,,,,,,,,
0,Seems to me they are in precipitous decline .,,,,,,,,,,,,,,,,,,
0,Ive been around here for four years and seen almost no class divide .,,,,,,,,,,,,,,,,,,
0,I dont really like even talking about it , because I fear we will create a division where there is none .,,,,,,,,,,,,,,,,,
0,Racist woman rant in London part 1 - YouTube ORIGINAL Racist Black Girls Fighting , South London Railway Balham to Mitcham 18.11.2011 - YouTube,,,,,,,,,,,,,,,,,
0,"[QUOTE=Trotis;10497843]Isn't South African chocolate made by overseas companies based in SA ? ( British and Swiss ) Would a `` Mars bar '' taste different made in SA compared to one in England ? / QUOTE ] I would have thought so too , but the stuff tastes different .",,,,,,,,,,,,,,,,,,
0,I think it has something to do with the type of sugar or where the sugar was originally grown .,,,,,,,,,,,,,,,,,,
0,BTW - I do n't recall seeing a Mars Bar in S.A ?,,,,,,,,,,,,,,,,,,
0,I never drink diet anything either because of the aspartame and water is for the fish .,,,,,,,,,,,,,,,,,,
0,I try to avoid the GMO stuff too , but since they do n't label the stuff it 's hard to do .,,,,,,,,,,,,,,,,,
0,And then you need to avoid High Fructose Corn Syrup - bad for you and made from GM corn .,,,,,,,,,,,,,,,,,,
0,You also need to avoid anything Soya .,,,,,,,,,,,,,,,,,,
0,And then there is the pesticides on your fresh ( ? ) fruit and veggies .,,,,,,,,,,,,,,,,,,
0,And the non-edible chemicals in the processed and sometimes not so processed food .,,,,,,,,,,,,,,,,,,
0,In the end the only safe thing to eat is grass if you are lucky enough to have your own garden ( or grow your own food if you have the space ) and hope to hell the government here does n't do chemical spraying .,,,,,,,,,,,,,,,,,,
0,Hell , the way we are deliberately poisoning ourselves I 'm surprised we have lasted this long !,,,,,,,,,,,,,,,,,
0,YouTube - & #x202a ; Kenya - Hacked to death by panga in front of film crew & #x202c ; & rlm ;,,,,,,,,,,,,,,,,,,
0,Racist attack by blacks on a young white girl in France .,,,,,,,,,,,,,,,,,,
0,Negro holding the camera laughs with glee : Dailymotion - Agression raciste contre une jeune fille blanche - France - une vid�o News & Politics,,,,,,,,,,,,,,,,,,
0,What happens when Popeye 's runs out of chicken YouTube - Popeyes Freakout ( Ghetto Vers .,,,,,,,,,,,,,,,,,,
0,2.0 ) * Does contain alot of profanity , so you have been forewarned *,,,,,,,,,,,,,,,,,
0,Negro rainforest `` music ''.,,,,,,,,,,,,,,,,,,
0,( If you click the video , the video comments are full of self-hating whites ) : YouTube - BAKA RAINFOREST PEOPLE YODELLERS,,,,,,,,,,,,,,,,,
0,What the ...,,,,,,,,,,,,,,,,,,
0,Non-Muslim Michigan High School students wear hijabs in school for class lesson to `` explore religion and identity '' | Pamela Geller , Atlas Shrugs,,,,,,,,,,,,,,,,,
0,I have n't been able to finish watching even one of these videos .,,,,,,,,,,,,,,,,,,
0,That would be too expensive .,,,,,,,,,,,,,,,,,,
0,Thanks.,,,,,,,,,,,,,,,,,,
0,I hope this will catch on like the 14 words .,,,,,,,,,,,,,,,,,,
0,If anyone wants to post it in other forums feel free to do so .,,,,,,,,,,,,,,,,,,
0,It is very hard for average Whites to see their own disenfranchisement , let alone realize that it is planned .,,,,,,,,,,,,,,,,,
0,This is because much of the disenfranchisement is by way of destroying White cultural identity and pride .,,,,,,,,,,,,,,,,,,
0,So contributing and participating in any way to opportunities to instill pride in White ethnic heritage and even White American ethnic heritage will go a long way in helping them recognize what is being taken away .,,,,,,,,,,,,,,,,,,
0,Pffffft!,,,,,,,,,,,,,,,,,,
0,Ive seen that crap too , and thought WTF ?,,,,,,,,,,,,,,,,,
0,The only thing holding us back are our traitors and the 40billion anti-european people of the earth that flourished on our technology .,,,,,,,,,,,,,,,,,,
0,Thanks for saving the picture but the one I saw was a black guy looking at a laptop and a White girl sitting next to him , laughing and hanging on him also looking at the laptop but they did n't show what was on the laptop .,,,,,,,,,,,,,,,,,
0,They were in a living room sitting on the couch implying that they were a couple .,,,,,,,,,,,,,,,,,,
0,Its really sad how so many whites just don`t even care and there actually happy that this is coming to be .,,,,,,,,,,,,,,,,,,
0,There's more sex and sleaze condensed on the shelves of the check out line than you 'll get in 2 hours of TV - and 2 hours of TV is lethal to your spirit !,,,,,,,,,,,,,,,,,,
0,And her husband is Tom Brady , this good-looking White Nordic guy : Here 's a photo of them with their ( white ) children :,,,,,,,,,,,,,,,,,
0,I actually celebrate Black History Month .,,,,,,,,,,,,,,,,,,
0,White Power !,,,,,,,,,,,,,,,,,,
0,White Americans and White Europeons have too few children .,,,,,,,,,,,,,,,,,,
0,Other than the Amish no other group of whites have large families .,,,,,,,,,,,,,,,,,,
0,Honestly the better idea is private schools for our people ; the average parent is a poor teacher .,,,,,,,,,,,,,,,,,,
0,The muslims have ultra strict racialist private schools the world over ; why do n't whites ?,,,,,,,,,,,,,,,,,,
0,This is n't the local 4 diamond Hilton situated on some sunny beach ...,,,,,,,,,,,,,,,,,,
0,We dont care about Alaska while it is not white land .,,,,,,,,,,,,,,,,,,
0,Another EuroRus update , more video and photos ! [ gvideo ] http://video.google.com/videoplay ? docid = 5268894597794277031 [ /gvideo ] A Fascinating Conversation Between Dr. Alfred Vierling & Dr. Duke !,,,,,,,,,,,,,,,,,
0,Kris Roman , Jan Kristel , Dr. Alfred Vierling , Dr. David Duke , Thiery Van Roy , Frederik Ranson , Andreas Thierry , Stephanos Gekas .,,,,,,,,,,,
0,Robert Steuckers and Dr. David Duke Gunther Van Den Eynde en Dr. David Duke Euro-Rus 2008 !,,,,,,,,,,,,,,,,,,
0,Euro-Rus ????-???? For a great Europe , from Gibraltar to Vladivostok !,,,,,,,,,,,,,,,,,
0,http://www.eurorus.org/,,,,,,,,,,,,,,,,,,
0,What would you have done instead ?,,,,,,,,,,,,,,,,,,
0,Ignore the genocide on Serbs , turn your back on your own people .,,,,,,,,,,,,,,,,,
0,Then you are a traitor .,,,,,,,,,,,,,,,,,,
0,Ivan Ivanovich Shishkin , January 25 , 1832 March 20 , 1898 ( ???? ???????? ?????? ) Felling of Forest , 1867 Landscape with a Lake At the Seashore , 1890 ( sketch ) Birch Grove , 1896 View at a Neighborhood of Petersburg , 1856 Swiss Landscape , 1866 Forest on the Eve of Thunderstorm , 1872 Oak Forest in a Grey day , 1873 ( sketch ) Swamp .,,,,,,,,
0,Woodlands , 1890 Rain in an Oak Forest ,1891,,,,,,,,,,,,,,,,
0,Finns mixed with swedes and got blond hair and blue eyes , but ethnical finn look like tatar : dark hair , dark eyes , short height , round face .,,,,,,,,,,,,,,
0,The reasons : Alcoholism takes around 150000 lives every year .,,,,,,,,,,,,,,,,,,
0,Aids - around 20000 every year .,,,,,,,,,,,,,,,,,,
0,Emmigration - around 50000-100000 per year .,,,,,,,,,,,,,,,,,,
0,Heart diseases - around 100000 per year .,,,,,,,,,,,,,,,,,,
0,High mortality rate - like country is at war .,,,,,,,,,,,,,,,,,,
0,Lowest birthrate in world .,,,,,,,,,,,,,,,,,,
0,http://www.guardian.co.uk/russia/art...772175,00.html Attaboy , Putin .,,,,,,,,,,,,,,,,
0,If I were in the audience , I 'd clap till my hands were numb .,,,,,,,,,,,,,,,,,
0,That 's telling worthless s.o.b.s like Cheney what they can do with their cheap words and crocodile tears .,,,,,,,,,,,,,,,,,,
0,I have long loved Tchaikovsky ballets and Mussorgsky operas and now I enjoy Russian traditional music as well .,,,,,,,,,,,,,,,,,,
0,I just bought two CD 's featuring the Russian Radio Chorus Orchestra , Orchestra Vladimir Avramow , and St. Petersburg Balaika Ensemble playing such songs as St. Petersburg , Why Should I Be Sad , Dark Night , The Long Way , Wolga , So Many Days , Nastassja , Two Guitars , Fields , Hai-Da Trojka , Bandura , Tschubtschik , Troika , The Cossack , Our Little Village , Stenka Rasin , and many others .
0,I was recently in Zaporojie , Ukraine , which has a famous Cossack enclave , where I had the opportunity to dine at a Cossack restaurant and listen to traditional Cossack music played live .,,,,,,,,,,,,,,,
0,Listening to this music brings back memories of all my visits to Russia and Ukraine .,,,,,,,,,,,,,,,,,,
0,Oh so we cannot post on this subject because at this moment in time we are not in the same AREA as you .... WHATEVER So I will wait maybe untill next spring when I go to LODZ And JP should wait untill he starts school this winter in Bratislava THEN can we post ?? ......... PLEASE SIR,,,,,,,,,,,,,,,,,,
0,I keep telling people about things like this , and they never believe me .,,,,,,,,,,,,,,,,,
0,I want to show them this thread .,,,,,,,,,,,,,,,,,,
0,This is great !,,,,,,,,,,,,,,,,,,
0,It was until Kveldulf saw fit to open it up again with his unnecessary comments .,,,,,,,,,,,,,,,,,,
0,I have to go to work now .,,,,,,,,,,,,,,,,,,
0,Hispanic: A woman threw her 2 1/2-year-old granddaughter several stories to her death from a walkway at a shopping mall http://www.news4jax.com/video/25962136/index.html negro : -- Police arrested a 17-year-old who they said burglarized a home over the Thanksgiving weekend .,,,,,,,,,,,,,,,,,,
